CHROM,POS,src,TYPE,start,stop,ID,POSITION
3,3437559,Willing et al 2016,SBS,3437559,3437559,4840,3437559
3,3470853,Monroe et al 2022 (EU lines),SBS,3470853,3470853,4841,3470853
3,3481330,Zhu et al 2021,SBS,3481330,3481330,4842,3481330
3,3631045,Weng et al 2019,SBS,3631045,3631045,4843,3631045
3,3674914,Monroe et al 2022 (EU lines),SBS,3674914,3674914,4844,3674914
3,3695937,Monroe et al 2022 (EU lines),SBS,3695937,3695937,4845,3695937
3,3714335,Weng et al 2019,SBS,3714335,3714335,4846,3714335
3,3717209,Monroe et al 2022 (EU lines),INDEL,3717209,3717209,4847,3717209
3,3721684,Weng et al 2019,SBS,3721684,3721684,4848,3721684
3,3723996,Monroe et al 2022 (EU lines),SBS,3723996,3723996,4849,3723996
3,3728869,Weng et al 2019,INDEL,3728869,3728869,4850,3728869
3,3744114,Yang et al 2015,SBS,3744114,3744114,4851,3744114
3,3754368,Willing et al 2016,SBS,3754368,3754368,4852,3754368
3,3779277,Weng et al 2019,SBS,3779277,3779277,4853,3779277
3,3779278,Weng et al 2019,SBS,3779278,3779278,4854,3779278
3,3791810,Jiang et al 2014,SBS,3791810,3791810,4855,3791810
3,3852578,Monroe et al 2022 (EU lines),SBS,3852578,3852578,4856,3852578
3,3874836,Zhu et al 2021,SBS,3874836,3874836,4857,3874836
3,3977169,Willing et al 2016,SBS,3977169,3977169,4858,3977169
3,3978111,Zhu et al 2021,SBS,3978111,3978111,4859,3978111
3,3987895,Weng et al 2019,SBS,3987895,3987895,4860,3987895
3,4017760,Zhu et al 2021,INDEL,4017760,4017760,4861,4017760
3,4060651,Willing et al 2016,SBS,4060651,4060651,4862,4060651
3,4086590,Monroe et al 2022 (EU lines),INDEL,4086590,4086590,4863,4086590
3,4122790,Willing et al 2016,SBS,4122790,4122790,4864,4122790
3,4125212,Monroe et al 2022 (EU lines),SBS,4125212,4125212,4865,4125212
3,4160101,Monroe et al 2022 (EU lines),INDEL,4160101,4160101,4866,4160101
3,4160101,Monroe et al 2022 (EU lines),INDEL,4160101,4160101,4867,4160101
3,4160101,Monroe et al 2022 (EU lines),INDEL,4160101,4160101,4868,4160101
3,4176731,Monroe et al 2022 (EU lines),SBS,4176731,4176731,4869,4176731
3,4179563,Monroe et al 2022 (EU lines),INDEL,4179563,4179563,4870,4179563
3,4184826,Willing et al 2016,SBS,4184826,4184826,4871,4184826
3,4189750,Monroe et al 2022 (EU lines),SBS,4189750,4189750,4872,4189750
3,4204297,Willing et al 2016,SBS,4204297,4204297,4873,4204297
3,4206751,Weng et al 2019,SBS,4206751,4206751,4874,4206751
3,4224945,Monroe et al 2022 (EU lines),INDEL,4224945,4224945,4875,4224945
3,4244783,Willing et al 2016,SBS,4244783,4244783,4876,4244783
3,4249665,Zhu et al 2021,SBS,4249665,4249665,4877,4249665
3,4249665,Zhu et al 2021,SBS,4249665,4249665,4878,4249665
3,4249665,Zhu et al 2021,SBS,4249665,4249665,4879,4249665
3,4274914,Weng et al 2019,INDEL,4274914,4274914,4880,4274914
3,4277920,Monroe et al 2022 (EU lines),INDEL,4277920,4277920,4881,4277920
3,4282874,Willing et al 2016,SBS,4282874,4282874,4882,4282874
3,4296498,Monroe et al 2022 (EU lines),SBS,4296498,4296498,4883,4296498
3,4316132,Weng et al 2019,INDEL,4316132,4316132,4884,4316132
3,4316140,Ossowski et al 2010,INDEL,4316140,4316140,4885,4316140
3,4331887,Monroe et al 2022 (EU lines),SBS,4331887,4331887,4886,4331887
3,4333069,Lu et al 2021,SBS,4333069,4333069,4887,4333069
3,4342645,Weng et al 2019,SBS,4342645,4342645,4888,4342645
3,4343840,Zhu et al 2021,SBS,4343840,4343840,4889,4343840
3,4368321,Lu et al 2021,SBS,4368321,4368321,4890,4368321
3,4374238,Monroe et al 2022 (EU lines),INDEL,4374238,4374238,4891,4374238
3,4383074,Weng et al 2019,SBS,4383074,4383074,4892,4383074
3,4405980,Weng et al 2019,SBS,4405980,4405980,4893,4405980
3,4414319,Monroe et al 2022 (EU lines),SBS,4414319,4414319,4894,4414319
3,4453641,Yang et al 2015,SBS,4453641,4453641,4895,4453641
3,4456673,Monroe et al 2022 (EU lines),SBS,4456673,4456673,4896,4456673
3,4465943,Weng et al 2019,SBS,4465943,4465943,4897,4465943
3,4472113,Willing et al 2016,SBS,4472113,4472113,4898,4472113
3,4482891,Willing et al 2016,SBS,4482891,4482891,4899,4482891
3,4494864,Zhu et al 2021,SBS,4494864,4494864,4900,4494864
3,4494864,Zhu et al 2021,SBS,4494864,4494864,4901,4494864
3,4538756,Weng et al 2019,SBS,4538756,4538756,4902,4538756
3,4558622,Monroe et al 2022 (EU lines),INDEL,4558622,4558622,4903,4558622
3,4561148,Zhu et al 2021,SBS,4561148,4561148,4904,4561148
3,4572045,Monroe et al 2022 (EU lines),INDEL,4572045,4572045,4905,4572045
3,4576763,Willing et al 2016,SBS,4576763,4576763,4906,4576763
3,4578882,Monroe et al 2022 (EU lines),SBS,4578882,4578882,4907,4578882
3,4582150,Weng et al 2019,INDEL,4582150,4582150,4908,4582150
3,4583942,Monroe et al 2022 (EU lines),INDEL,4583942,4583942,4909,4583942
3,4605602,Weng et al 2019,INDEL,4605602,4605602,4910,4605602
3,4606145,Willing et al 2016,SBS,4606145,4606145,4911,4606145
3,4606146,Willing et al 2016,SBS,4606146,4606146,4912,4606146
3,4622493,Weng et al 2019,INDEL,4622493,4622493,4913,4622493
3,4630881,Weng et al 2019,SBS,4630881,4630881,4914,4630881
3,4634379,Monroe et al 2022 (EU lines),INDEL,4634379,4634379,4915,4634379
3,4647442,Monroe et al 2022 (EU lines),SBS,4647442,4647442,4916,4647442
3,4648170,Yang et al 2015,INDEL,4648170,4648170,4917,4648170
3,4653871,Monroe et al 2022 (EU lines),SBS,4653871,4653871,4918,4653871
3,4710398,Willing et al 2016,SBS,4710398,4710398,4919,4710398
3,4721771,Willing et al 2016,SBS,4721771,4721771,4920,4721771
3,4732702,Willing et al 2016,SBS,4732702,4732702,4921,4732702
3,4744473,Willing et al 2016,SBS,4744473,4744473,4922,4744473
3,4752516,Monroe et al 2022 (EU lines),INDEL,4752516,4752516,4923,4752516
3,4791908,Willing et al 2016,SBS,4791908,4791908,4924,4791908
3,4796632,Monroe et al 2022 (EU lines),INDEL,4796632,4796632,4925,4796632
3,4818748,Willing et al 2016,SBS,4818748,4818748,4926,4818748
3,4829556,Weng et al 2019,SBS,4829556,4829556,4927,4829556
3,4835343,Lu et al 2021,SBS,4835343,4835343,4928,4835343
3,4836728,Weng et al 2019,SBS,4836728,4836728,4929,4836728
3,4850676,Willing et al 2016,SBS,4850676,4850676,4930,4850676
3,4851800,Weng et al 2019,SBS,4851800,4851800,4931,4851800
3,4890747,Zhu et al 2021,INDEL,4890747,4890747,4932,4890747
3,4930506,Monroe et al 2022 (EU lines),SBS,4930506,4930506,4933,4930506
3,4931397,Willing et al 2016,SBS,4931397,4931397,4934,4931397
3,4951765,Willing et al 2016,SBS,4951765,4951765,4935,4951765
3,4951950,Willing et al 2016,SBS,4951950,4951950,4936,4951950
3,4975321,Monroe et al 2022 (EU lines),SBS,4975321,4975321,4937,4975321
3,4983120,Willing et al 2016,SBS,4983120,4983120,4938,4983120
3,5018965,Weng et al 2019,SBS,5018965,5018965,4939,5018965
3,5059173,Monroe et al 2022 (EU lines),SBS,5059173,5059173,4940,5059173
3,5068365,Weng et al 2019,SBS,5068365,5068365,4941,5068365
3,5081092,Ossowski et al 2010,INDEL,5081092,5081092,4942,5081092
3,5086564,Zhu et al 2021,SBS,5086564,5086564,4943,5086564
3,5126043,Zhu et al 2021,SBS,5126043,5126043,4944,5126043
3,5137187,Monroe et al 2022 (EU lines),SBS,5137187,5137187,4945,5137187
3,5153089,Jiang et al 2011,SBS,5153089,5153089,4946,5153089
3,5157393,Monroe et al 2022 (EU lines),INDEL,5157393,5157393,4947,5157393
3,5171211,Willing et al 2016,SBS,5171211,5171211,4948,5171211
3,5197802,Monroe et al 2022 (EU lines),SBS,5197802,5197802,4949,5197802
3,5198098,Zhu et al 2021,SBS,5198098,5198098,4950,5198098
3,5222945,Monroe et al 2022 (EU lines),INDEL,5222945,5222945,4951,5222945
3,5234142,Weng et al 2019,INDEL,5234142,5234142,4952,5234142
3,5242442,Monroe et al 2022 (EU lines),SBS,5242442,5242442,4953,5242442
3,5243040,Weng et al 2019,INDEL,5243040,5243040,4954,5243040
3,5254000,Willing et al 2016,SBS,5254000,5254000,4955,5254000
3,5260260,Monroe et al 2022 (EU lines),INDEL,5260260,5260260,4956,5260260
3,5261082,Willing et al 2016,SBS,5261082,5261082,4957,5261082
3,5280846,Monroe et al 2022 (EU lines),SBS,5280846,5280846,4958,5280846
3,5282332,Willing et al 2016,SBS,5282332,5282332,4959,5282332
3,5282970,Monroe et al 2022 (EU lines),SBS,5282970,5282970,4960,5282970
3,5286182,Yang et al 2015,SBS,5286182,5286182,4961,5286182
3,5317956,Monroe et al 2022 (EU lines),INDEL,5317956,5317956,4962,5317956
3,5326497,Zhu et al 2021,SBS,5326497,5326497,4963,5326497
3,5349803,Monroe et al 2022 (EU lines),SBS,5349803,5349803,4964,5349803
3,5350207,Monroe et al 2022 (EU lines),SBS,5350207,5350207,4965,5350207
3,5350209,Monroe et al 2022 (EU lines),SBS,5350209,5350209,4966,5350209
3,5372266,Weng et al 2019,SBS,5372266,5372266,4967,5372266
3,5373167,Belfield et al 2021,INDEL,5373167,5373167,4968,5373167
3,5374479,Weng et al 2019,SBS,5374479,5374479,4969,5374479
3,5407918,Monroe et al 2022 (EU lines),SBS,5407918,5407918,4970,5407918
3,5415467,Weng et al 2019,SBS,5415467,5415467,4971,5415467
3,5421566,Monroe et al 2022 (EU lines),INDEL,5421566,5421566,4972,5421566
3,5492858,Monroe et al 2022 (EU lines),SBS,5492858,5492858,4973,5492858
3,5568481,Lu et al 2021,SBS,5568481,5568481,4974,5568481
3,5568481,Lu et al 2021,SBS,5568481,5568481,4975,5568481
3,5568481,Lu et al 2021,SBS,5568481,5568481,4976,5568481
3,5568481,Lu et al 2021,SBS,5568481,5568481,4977,5568481
3,5568481,Lu et al 2021,SBS,5568481,5568481,4978,5568481
3,5582532,Weng et al 2019,SBS,5582532,5582532,4979,5582532
3,5602381,Willing et al 2016,SBS,5602381,5602381,4980,5602381
3,5602694,Willing et al 2016,SBS,5602694,5602694,4981,5602694
3,5640201,Lu et al 2021,SBS,5640201,5640201,4982,5640201
3,5640201,Lu et al 2021,SBS,5640201,5640201,4983,5640201
3,5640201,Lu et al 2021,SBS,5640201,5640201,4984,5640201
3,5640201,Lu et al 2021,SBS,5640201,5640201,4985,5640201
3,5640201,Lu et al 2021,SBS,5640201,5640201,4986,5640201
3,5698470,Willing et al 2016,SBS,5698470,5698470,4987,5698470
3,5739719,Willing et al 2016,SBS,5739719,5739719,4988,5739719
3,5744652,Willing et al 2016,SBS,5744652,5744652,4989,5744652
3,5748882,Weng et al 2019,SBS,5748882,5748882,4990,5748882
3,5779905,Lu et al 2021,SBS,5779905,5779905,4991,5779905
3,5797450,Willing et al 2016,SBS,5797450,5797450,4992,5797450
3,5815840,Monroe et al 2022 (EU lines),SBS,5815840,5815840,4993,5815840
3,5835322,Monroe et al 2022 (EU lines),INDEL,5835322,5835322,4994,5835322
3,5866243,Monroe et al 2022 (EU lines),SBS,5866243,5866243,4995,5866243
3,5895434,Zhu et al 2021,SBS,5895434,5895434,4996,5895434
3,5909323,Weng et al 2019,SBS,5909323,5909323,4997,5909323
3,5931998,Zhu et al 2021,SBS,5931998,5931998,4998,5931998
3,5931998,Zhu et al 2021,SBS,5931998,5931998,4999,5931998
3,5942504,Lu et al 2021,SBS,5942504,5942504,5000,5942504
3,5957038,Monroe et al 2022 (EU lines),SBS,5957038,5957038,5001,5957038
3,5985325,Willing et al 2016,SBS,5985325,5985325,5002,5985325
3,5998296,Weng et al 2019,SBS,5998296,5998296,5003,5998296
3,6056664,Willing et al 2016,SBS,6056664,6056664,5004,6056664
3,6073503,Willing et al 2016,SBS,6073503,6073503,5005,6073503
3,6073735,Monroe et al 2022 (EU lines),SBS,6073735,6073735,5006,6073735
3,6114640,Weng et al 2019,SBS,6114640,6114640,5007,6114640
3,6127679,Yang et al 2015,SBS,6127679,6127679,5008,6127679
3,6143893,Yang et al 2015,SBS,6143893,6143893,5009,6143893
3,6150206,Monroe et al 2022 (EU lines),SBS,6150206,6150206,5010,6150206
3,6171617,Weng et al 2019,INDEL,6171617,6171617,5011,6171617
3,6172463,Belfield et al 2021,INDEL,6172463,6172463,5012,6172463
3,6180401,Monroe et al 2022 (EU lines),SBS,6180401,6180401,5013,6180401
3,6243655,Weng et al 2019,SBS,6243655,6243655,5014,6243655
3,6247022,Monroe et al 2022 (EU lines),SBS,6247022,6247022,5015,6247022
3,6264365,Weng et al 2019,SBS,6264365,6264365,5016,6264365
3,6276968,Monroe et al 2022 (EU lines),SBS,6276968,6276968,5017,6276968
3,6295803,Monroe et al 2022 (EU lines),SBS,6295803,6295803,5018,6295803
3,6295905,Weng et al 2019,SBS,6295905,6295905,5019,6295905
3,6300738,Willing et al 2016,SBS,6300738,6300738,5020,6300738
3,6331424,Willing et al 2016,SBS,6331424,6331424,5021,6331424
3,6336607,Weng et al 2019,SBS,6336607,6336607,5022,6336607
3,6336608,Weng et al 2019,SBS,6336608,6336608,5023,6336608
3,6363558,Weng et al 2019,INDEL,6363558,6363558,5024,6363558
3,6416403,Monroe et al 2022 (EU lines),SBS,6416403,6416403,5025,6416403
3,6421779,Willing et al 2016,SBS,6421779,6421779,5026,6421779
3,6421780,Willing et al 2016,SBS,6421780,6421780,5027,6421780
3,6439629,Weng et al 2019,SBS,6439629,6439629,5028,6439629
3,6463425,Belfield et al 2021,INDEL,6463425,6463425,5029,6463425
3,6477684,Willing et al 2016,SBS,6477684,6477684,5030,6477684
3,6487166,Willing et al 2016,SBS,6487166,6487166,5031,6487166
3,6489836,Monroe et al 2022 (EU lines),INDEL,6489836,6489836,5032,6489836
3,6489892,Monroe et al 2022 (EU lines),INDEL,6489892,6489892,5033,6489892
3,6489897,Monroe et al 2022 (EU lines),INDEL,6489897,6489897,5034,6489897
3,6492121,Willing et al 2016,SBS,6492121,6492121,5035,6492121
3,6530256,Weng et al 2019,SBS,6530256,6530256,5036,6530256
3,6554381,Weng et al 2019,INDEL,6554381,6554381,5037,6554381
3,6576274,Weng et al 2019,SBS,6576274,6576274,5038,6576274
3,6619437,Willing et al 2016,SBS,6619437,6619437,5039,6619437
3,6624284,Monroe et al 2022 (EU lines),SBS,6624284,6624284,5040,6624284
3,6637663,Yang et al 2015,INDEL,6637663,6637663,5041,6637663
3,6642012,Weng et al 2019,SBS,6642012,6642012,5042,6642012
3,6642547,Willing et al 2016,SBS,6642547,6642547,5043,6642547
3,6651225,Lu et al 2021,INDEL,6651225,6651225,5044,6651225
3,6659222,Zhu et al 2021,SBS,6659222,6659222,5045,6659222
3,6699947,Zhu et al 2021,SBS,6699947,6699947,5046,6699947
3,6699947,Zhu et al 2021,SBS,6699947,6699947,5047,6699947
3,6703618,Weng et al 2019,SBS,6703618,6703618,5048,6703618
3,6760255,Monroe et al 2022 (EU lines),SBS,6760255,6760255,5049,6760255
3,6761473,Zhu et al 2021,INDEL,6761473,6761473,5050,6761473
3,6761473,Zhu et al 2021,INDEL,6761473,6761473,5051,6761473
3,6771882,Weng et al 2019,SBS,6771882,6771882,5052,6771882
3,6784598,Monroe et al 2022 (EU lines),INDEL,6784598,6784598,5053,6784598
3,6791955,Monroe et al 2022 (EU lines),INDEL,6791955,6791955,5054,6791955
3,6793896,Willing et al 2016,SBS,6793896,6793896,5055,6793896
3,6838756,Zhu et al 2021,SBS,6838756,6838756,5056,6838756
3,6991382,Monroe et al 2022 (EU lines),SBS,6991382,6991382,5057,6991382
3,7039912,Zhu et al 2021,SBS,7039912,7039912,5058,7039912
3,7039912,Zhu et al 2021,SBS,7039912,7039912,5059,7039912
3,7039912,Zhu et al 2021,SBS,7039912,7039912,5060,7039912
3,7040503,Zhu et al 2021,SBS,7040503,7040503,5061,7040503
3,7041177,Weng et al 2019,SBS,7041177,7041177,5062,7041177
3,7074550,Willing et al 2016,SBS,7074550,7074550,5063,7074550
3,7091530,Weng et al 2019,SBS,7091530,7091530,5064,7091530
3,7101889,Monroe et al 2022 (EU lines),INDEL,7101889,7101889,5065,7101889
3,7105708,Monroe et al 2022 (EU lines),SBS,7105708,7105708,5066,7105708
3,7132229,Willing et al 2016,SBS,7132229,7132229,5067,7132229
3,7136342,Belfield et al 2021,SBS,7136342,7136342,5068,7136342
3,7150593,Monroe et al 2022 (EU lines),SBS,7150593,7150593,5069,7150593
3,7153181,Weng et al 2019,SBS,7153181,7153181,5070,7153181
3,7153182,Weng et al 2019,SBS,7153182,7153182,5071,7153182
3,7159004,Weng et al 2019,SBS,7159004,7159004,5072,7159004
3,7167375,Zhu et al 2021,SBS,7167375,7167375,5073,7167375
3,7193707,Monroe et al 2022 (EU lines),INDEL,7193707,7193707,5074,7193707
3,7198609,Willing et al 2016,SBS,7198609,7198609,5075,7198609
3,7209283,Willing et al 2016,SBS,7209283,7209283,5076,7209283
3,7219158,Zhu et al 2021,SBS,7219158,7219158,5077,7219158
3,7219158,Zhu et al 2021,SBS,7219158,7219158,5078,7219158
3,7219158,Zhu et al 2021,SBS,7219158,7219158,5079,7219158
3,7250707,Lu et al 2021,SBS,7250707,7250707,5080,7250707
3,7261228,Willing et al 2016,SBS,7261228,7261228,5081,7261228
3,7274992,Zhu et al 2021,INDEL,7274992,7274992,5082,7274992
3,7283688,Monroe et al 2022 (EU lines),SBS,7283688,7283688,5083,7283688
3,7286700,Monroe et al 2022 (EU lines),INDEL,7286700,7286700,5084,7286700
3,7300502,Monroe et al 2022 (EU lines),INDEL,7300502,7300502,5085,7300502
3,7300505,Monroe et al 2022 (EU lines),INDEL,7300505,7300505,5086,7300505
3,7347762,Monroe et al 2022 (EU lines),SBS,7347762,7347762,5087,7347762
3,7359710,Willing et al 2016,SBS,7359710,7359710,5088,7359710
3,7394286,Yang et al 2015,SBS,7394286,7394286,5089,7394286
3,7404713,Willing et al 2016,SBS,7404713,7404713,5090,7404713
3,7409442,Zhu et al 2021,SBS,7409442,7409442,5091,7409442
3,7409442,Zhu et al 2021,SBS,7409442,7409442,5092,7409442
3,7409442,Zhu et al 2021,SBS,7409442,7409442,5093,7409442
3,7431412,Monroe et al 2022 (EU lines),SBS,7431412,7431412,5094,7431412
3,7468748,Willing et al 2016,SBS,7468748,7468748,5095,7468748
3,7499631,Weng et al 2019,SBS,7499631,7499631,5096,7499631
3,7500853,Monroe et al 2022 (EU lines),SBS,7500853,7500853,5097,7500853
3,7514122,Monroe et al 2022 (EU lines),SBS,7514122,7514122,5098,7514122
3,7516256,Monroe et al 2022 (EU lines),INDEL,7516256,7516256,5099,7516256
3,7525322,Weng et al 2019,SBS,7525322,7525322,5100,7525322
3,7525451,Monroe et al 2022 (EU lines),SBS,7525451,7525451,5101,7525451
3,7534314,Weng et al 2019,SBS,7534314,7534314,5102,7534314
3,7539959,Monroe et al 2022 (EU lines),INDEL,7539959,7539959,5103,7539959
3,7568564,Willing et al 2016,SBS,7568564,7568564,5104,7568564
3,7580261,Willing et al 2016,SBS,7580261,7580261,5105,7580261
3,7591474,Weng et al 2019,SBS,7591474,7591474,5106,7591474
3,7600475,Willing et al 2016,SBS,7600475,7600475,5107,7600475
3,7604774,Weng et al 2019,SBS,7604774,7604774,5108,7604774
3,7642353,Monroe et al 2022 (EU lines),SBS,7642353,7642353,5109,7642353
3,7668337,Zhu et al 2021,SBS,7668337,7668337,5110,7668337
3,7668337,Zhu et al 2021,SBS,7668337,7668337,5111,7668337
3,7668337,Zhu et al 2021,SBS,7668337,7668337,5112,7668337
3,7699287,Weng et al 2019,SBS,7699287,7699287,5113,7699287
3,7713991,Weng et al 2019,SBS,7713991,7713991,5114,7713991
3,7724374,Willing et al 2016,SBS,7724374,7724374,5115,7724374
3,7752063,Willing et al 2016,SBS,7752063,7752063,5116,7752063
3,7806838,Monroe et al 2022 (EU lines),SBS,7806838,7806838,5117,7806838
3,7814820,Weng et al 2019,SBS,7814820,7814820,5118,7814820
3,7848242,Weng et al 2019,SBS,7848242,7848242,5119,7848242
3,7856944,Willing et al 2016,SBS,7856944,7856944,5120,7856944
3,7865779,Jiang et al 2014,INDEL,7865779,7865779,5121,7865779
3,7881081,Weng et al 2019,SBS,7881081,7881081,5122,7881081
3,7882335,Willing et al 2016,SBS,7882335,7882335,5123,7882335
3,7898955,Monroe et al 2022 (EU lines),INDEL,7898955,7898955,5124,7898955
3,7899475,Zhu et al 2021,SBS,7899475,7899475,5125,7899475
3,7905919,Belfield et al 2021,INDEL,7905919,7905919,5126,7905919
3,7916931,Willing et al 2016,SBS,7916931,7916931,5127,7916931
3,7921730,Weng et al 2019,SBS,7921730,7921730,5128,7921730
3,7950935,Monroe et al 2022 (EU lines),SBS,7950935,7950935,5129,7950935
3,7973092,Monroe et al 2022 (EU lines),SBS,7973092,7973092,5130,7973092
3,7974325,Weng et al 2019,SBS,7974325,7974325,5131,7974325
3,7976019,Lu et al 2021,INDEL,7976019,7976019,5132,7976019
3,7984941,Monroe et al 2022 (EU lines),SBS,7984941,7984941,5133,7984941
3,7988779,Willing et al 2016,SBS,7988779,7988779,5134,7988779
3,7994006,Willing et al 2016,SBS,7994006,7994006,5135,7994006
3,8003188,Willing et al 2016,SBS,8003188,8003188,5136,8003188
3,8034919,Weng et al 2019,INDEL,8034919,8034919,5137,8034919
3,8039799,Monroe et al 2022 (EU lines),SBS,8039799,8039799,5138,8039799
3,8091007,Weng et al 2019,SBS,8091007,8091007,5139,8091007
3,8095927,Weng et al 2019,SBS,8095927,8095927,5140,8095927
3,8125653,Willing et al 2016,SBS,8125653,8125653,5141,8125653
3,8125764,Jiang et al 2011,SBS,8125764,8125764,5142,8125764
3,8126069,Monroe et al 2022 (EU lines),SBS,8126069,8126069,5143,8126069
3,8129816,Monroe et al 2022 (EU lines),SBS,8129816,8129816,5144,8129816
3,8139064,Weng et al 2019,SBS,8139064,8139064,5145,8139064
3,8154987,Willing et al 2016,SBS,8154987,8154987,5146,8154987
3,8192100,Willing et al 2016,SBS,8192100,8192100,5147,8192100
3,8208045,Monroe et al 2022 (EU lines),INDEL,8208045,8208045,5148,8208045
